WSPD,WVHT
5.6,99
6.1,1.18
5.6,99
5.7,99
6,1.15
6,99
6.4,99
6.8,1.12
6.7,99
6.3,99
6.2,1.17
6.2,99
6.5,99
6.4,1.09
6.9,99
6.4,99
6.5,1.05
6.8,99
6.6,99
6.5,1.06
6.7,99
6,99
6.3,1.1
6.1,99
6.2,99
6.2,1.05
5.9,99
5.7,99
5.5,1.02
5.4,99
5.6,99
5.6,1.05
5.5,99
4.9,99
4.9,0.99
4.7,99
5,99
4.5,0.94
4.3,99
4.6,99
4.6,0.95
4.3,99
3.8,99
4,0.95
4.1,99
3.7,99
3.8,0.93
3.5,99
3.1,99
3.1,0.96
3.5,99
3.5,99
3.5,0.87
3.4,99
3.5,99
3.7,0.86
3.9,99
4.2,99
4,0.87
3.7,99
4,99
3.4,0.81
3,99
3.2,99
3.2,0.88
3.1,99
2.7,99
2.9,0.8
2.9,99
3,99
3.4,0.76
3.8,99
3.4,99
3.7,0.75
4,99
3.8,99
3,0.74
3,99
3.4,99
3.1,0.67
2.8,99
3.4,99
3.3,0.75
2.8,99
3,99
2.8,0.71
2.8,99
3.1,99
3.2,0.68
3,99
3,99
2.7,0.67
3.1,99
3.3,99
2.9,0.67
2.9,99
2.8,99
2.3,0.7
2.4,99
2.7,99
2.5,0.63
2.7,99
2.8,99
2.8,0.61
2.8,99
2.8,99
2.7,0.66
2.8,99
2.8,99
2.7,0.63
2.5,99
2.7,99
2.7,0.62
2.2,99
2.1,99
1.9,0.61
1.5,99
1.6,99
1.9,0.64
1.6,99
1.4,99
1.3,0.61
1.3,99
0.7,99
0.7,0.63
0.4,99
0.9,99
0.6,0.64
0.7,99
1,99
0.7,0.61
1.1,99
1.4,99
0.7,0.64
0.7,99
0.8,99
0.5,0.63
0.3,99
0.1,99
0.3,0.58
0.6,99
0.8,99
0.1,0.63
0,99
0,99
0,0.61
0.1,99
0.1,99
0,0.62
0.3,99
0.3,99
0.3,0.58
0,99
0.4,99
0.7,0.59
0.8,99
0.2,99
0.2,0.63
0.5,99
0,99
0.1,0.61
0.5,99
0.7,99
1,0.59
0.1,99
0.5,99
1,0.64
1.4,99
1.4,99
1.5,0.61
1.9,99
1.8,99
1.6,0.59
2,99
2.1,99
1.6,0.6
1.5,99
1.8,99
1.5,0.58
1.7,99
1.8,99
1.4,0.61
1.7,99
1.5,99
1,0.65
1.8,99
1.7,99
2.1,0.62
2,99
2.3,99
2.6,0.6
2.6,99
2.5,99
2.2,0.66
2.2,99
2.2,99
2.1,0.57
2.4,99
2.4,99
2.5,0.62
2.8,99
2.8,99
3.1,0.62
3.1,99
3.1,99
2.9,0.58
3.1,99
3.2,99
3.5,0.61
3.6,99
3.5,99
3.8,0.61
3.6,99
3.7,99
3.7,0.62
3.6,99
3.5,99
3.4,0.64
3.3,99
2.9,99
2.8,0.63
2.8,99
2.7,99
2.8,0.58
2.7,99
2.5,99
2.5,0.59
2.4,99
2.5,99
2.5,0.56
2.3,99
2.3,99
2.2,0.56
2,99
2.3,99
2.3,0.54
1.3,99
1.4,99
2.2,0.51
2.2,99
1.7,99
1.4,0.55
1.7,99
1.9,99
1.7,0.51
1.7,99
2.2,99
2.4,0.53
2.4,99
2.3,99
2.5,0.47
2.7,99
2.6,99
2.7,0.46
2.3,99
1.7,99
1.6,0.46
2,99
1.6,99
1.2,0.42
1.5,99
1.3,99
2,0.45
2.4,99
2.2,99
2.5,0.43
2.7,99
2.4,99
1.8,0.45
1.5,99
2.1,99
2.1,0.42
2.1,99
2.5,99
2.6,0.41
2.3,99
2.1,99
2.2,0.4
2.5,99
2.6,99
2.7,0.44
2.8,99
2.6,99
2.5,0.4
2.5,99
2.4,99
2.2,0.43
2.2,99
2.2,99
2.3,0.4
2.7,99
2.7,99
3.1,0.43
3.2,99
3.4,99
3.3,0.41
3.8,99
3.7,99
4,0.44
3.8,99
3.8,99
3.9,0.4
4,99
4,99
3.7,0.4
3.6,99
4.1,99
4.2,0.4
4.5,99
4.6,99
4.9,0.43
4.8,99
4.9,99
4.5,0.4
4.7,99
4.5,99
4.3,0.4
3.9,99
3.9,99
3.7,0.42
3.6,99
3.5,99
3.3,0.42
3.6,99
3.4,99
3,0.4
3.2,99
3.4,99
3.3,0.41
3.4,99
3.5,99
3.7,0.42
3.8,99
4,99
3.9,0.4
4,99
4,99
4.3,0.39
4.3,99
4.2,99
4.3,0.39
4.4,99
4.6,99
4.4,0.44
4.3,99
4.3,99
4.3,0.47
4.3,99
4.2,99
4.5,0.41
4.4,99
4.2,99
4.2,0.41
4.7,99
4.5,99
4.3,0.4
4.5,99
4.6,99
4.5,0.4
4.5,99
4.7,99
4.8,0.41
4.8,99
4.7,99
4.7,0.4
4.5,99
4.5,99
4.8,0.41
4.9,99
4.6,99
5,0.41
5,99
5.3,99
5.4,0.4
5.4,99
5.5,99
5.3,0.41
4.8,99
4.9,99
4.8,0.41
4.4,99
4.6,99
4.6,0.4
4.5,99
4.3,99
4.4,0.4
4.7,99
4.6,99
4.6,0.42
4.3,99
4.3,99
4.5,0.41
3.8,99
4.1,99
4.2,0.37
4.2,99
4.3,99
3.9,0.38
4.3,99
3.8,99
3.7,0.39
3.2,99
2.8,99
3.4,0.39
2.8,99
2.4,99
2.1,0.38
2.1,99
2.3,99
2.8,0.39
3.5,99
5.2,99
5.3,0.37
5.1,99
4.7,99
4.7,0.41
4.7,99
4.8,99
5,0.44
4.9,99
5,99
4.6,0.48
5.2,99
5.1,99
5.2,0.47
5.5,99
5.3,99
5.3,0.53
5.6,99
5.5,99
5.6,0.58
5.6,99
5.7,99
5.8,0.63
6.1,99
6.1,99
6.3,0.64
6.3,99
6.5,99
6.6,0.68
6.3,99
6.2,99
6.2,0.68
5.8,99
5.8,99
6,0.75
6.4,99
5.9,99
6.4,0.7
6.5,99
6.2,99
6.5,0.73
5.9,99
5.8,99
6.2,0.75
6.4,99
6.6,99
6.4,0.66
6.5,99
6.5,99
6.3,0.79
6.4,99
6.6,99
6.4,0.81
6.3,99
6.6,99
6.3,0.79
6,99
6.6,99
6.4,0.82
6.6,99
6.1,99
6.7,0.82
7.4,99
7.7,99
7.4,0.83
7.8,99
7.8,99
7.9,0.88
7.7,99
7.3,99
6.6,0.87
7.3,99
7,99
6.9,0.98
7.5,99
7.4,99
7.9,0.93
8.4,99
8.3,99
7.9,1.05
7.6,99
7.7,99
7.9,1.07
7.9,99
7.3,99
7.7,1.1
7,99
7.4,99
8,1.11
8.2,99
8.2,99
8.7,1.14
9.1,99
8.3,99
8.2,1.18
8.1,99
7.9,99
7.6,1.29
7.7,99
8.2,99
8,1.22
7.9,99
7.9,99
8.2,1.17
9.1,99
9.3,99
9.4,1.14
9.7,99
9.2,99
8.9,1.17
9,99
8.7,99
9.2,1.26
9,99
8.1,99
7.7,1.18
7.6,99
8,99
8,1.22
7.7,99
7.2,99
7.7,1.28
8,99
7.6,99
7.2,1.26
7.4,99
7.6,99
8.2,1.29
8,99
7.7,99
7.5,1.31
8,99
7.7,99
7.7,1.4
7.3,99
7.3,99
7.7,1.45
6.9,99
6.7,99
6.9,1.44
7.5,99
7.7,99
7.3,1.35
7.9,99
8,99
8.7,1.35
8.2,99
8.3,99
7,1.33
7.3,99
7.3,99
7.2,1.39
7.3,99
7.4,99
7.1,1.35
7,99
7,99
6.6,1.27
7,99
6.3,99
6.3,1.28
6.5,99
6.7,99
6.3,1.33
6.5,99
7,99
6.1,1.24
6.2,99
6,99
6.8,1.33
6.5,99
6.5,99
6.3,1.29
6.4,99
6.2,99
5.9,1.3
6.3,99
6.2,99
6.3,1.32
5.7,99
5.6,99
6,1.33
5.7,99
5.6,99
5.2,1.18
4.9,99
5.2,99
4.7,1.19
4.8,99
5.2,99
5.5,1.14
5.4,99
4.7,99
5,1.04
4.8,99
4.7,99
5.1,1.12
5,99
5,99
5.1,1.11
4.9,99
4.5,99
4.1,1
3.8,99
3.6,99
3.3,1.09
3.1,99
3.3,99
2.8,1.01
3.2,99
2.7,99
2.8,1
2.9,99
2.9,99
2.8,1.04
2.6,99
3.2,99
2.7,0.92
2.7,99
2.8,99
3.2,1.03
3.3,99
3,99
2.9,1.01
2.9,99
2.2,99
2.2,0.92
2,99
2.1,99
2,0.91
2.4,99
2.2,99
2.4,0.96
2,99
2.2,99
2,0.86
1.9,99
1.6,99
1.5,0.91
1.6,99
1.4,99
1.8,0.88
2.1,99
1.8,99
1.9,0.83
1.6,99
1.9,99
2.3,0.85
1.7,99
1.3,99
1.3,0.83
1.5,99
1.7,99
1.5,0.8
1.5,99
1,99
1.3,0.81
2.4,99
2.5,99
5,0.79
4.7,99
4,99
2.8,0.78
2.5,99
3.4,99
2.3,0.76
3.2,99
2,99
1.7,0.82
1.1,99
0.7,99
0.7,0.8
0.5,99
0.7,99
0.8,0.83
1.6,99
2,99
1.9,0.78
2.1,99
2.5,99
2.6,0.75
2.3,99
2.5,99
2.5,0.76
3.3,99
3.3,99
3.1,0.78
2.9,99
3.4,99
3.4,0.79
5,99
5.3,99
5.4,0.68
4.8,99
3.8,99
3.4,0.73
2.3,99
1.8,99
2,0.75
2.6,99
3,99
3.4,0.77
3.5,99
3.8,99
3.4,0.74
2.9,99
2.3,99
3,0.73
3.4,99
3.5,99
3.5,0.78
5,99
4.5,99
5.2,0.7
5.1,99
4.7,99
4.9,0.77
4.2,99
4.6,99
4.8,0.7
5.1,99
5.2,99
5.2,0.72
4.8,99
4.5,99
4.7,0.72
4.9,99
6.5,99
7.5,0.78
6.3,99
8.2,99
5.7,0.75
4.4,99
6,99
11.2,0.78
9.3,99
7.4,99
5.1,0.79
6,99
4.2,99
3.6,0.78
7.7,99
8.2,99
7.9,0.84
8.8,99
8,99
7.4,0.93
7.2,99
6.6,99
7.3,0.94
7.6,99
8.2,99
8.1,0.92
8.8,99
9.4,99
9.2,1.04
9.6,99
9.1,99
9.3,1.15
9,99
9.2,99
9.2,1.31
9.4,99
9.3,99
9.2,1.31
9.1,99
8.4,99
8.9,1.46
8.6,99
8.4,99
7.8,1.57
7.6,99
7.3,99
6.9,1.63
7.4,99
7,99
8.5,1.69
8.4,99
8.3,99
8.4,1.54
7.6,99
8.1,99
8.1,1.53
7.6,99
7.5,99
7,1.56
6.9,99
6.4,99
7,1.61
7.6,99
8.1,99
8,1.46
8.3,99
8.8,99
9.3,1.53
9.9,99
9.4,99
8.8,1.5
8.9,99
9.4,99
9.5,1.43
9.4,99
9.1,99
9,1.48
9.1,99
9.6,99
9.5,1.54
9.5,99
9.4,99
9,1.52
9.2,99
8.9,99
8.9,1.63
8.8,99
9.2,99
9.3,1.55
9.2,99
9.2,99
9.2,1.59
9.4,99
9.4,99
9.6,1.53
10,99
9.9,99
9.7,1.66
9.5,99
9.6,99
9.7,1.56
9.7,99
9.9,99
10,1.61
10.6,99
10.6,99
9.7,1.72
9.7,99
9.9,99
10.1,1.68
10.4,99
10.7,99
10.8,1.72
10.8,99
10,99
9.8,1.71
10.1,99
10.5,99
10.8,1.8
10.9,99
11.4,99
11.1,1.81
11.4,99
11.3,99
10.9,1.96
11.4,99
10.9,99
10.8,1.93
11,99
11,99
10.2,1.91
10.5,99
10.6,99
11.1,2
11.2,99
11.1,99
11.1,2.13
11.5,99
11.1,99
11.1,2.11
11.5,99
11.1,99
11.7,2.15
11.3,99
11,99
11.1,2.12
11.1,99
11.3,99
11.2,2.24
11.2,99
11.3,99
11.3,2.12
10.9,99
10.9,99
10.5,2.19
11,99
11.1,99
11.2,2.21
11.1,99
11.1,99
11.4,2.29
11.8,99
11.5,99
11.5,2.29
11.1,99
11.7,99
11.4,2.49
11.3,99
11.3,99
11,2.37
11,99
10.8,99
10.5,2.39
10.7,99
10.6,99
11,2.3
11,99
10.6,99
11.4,2.56
11.4,99
11.6,99
11.8,2.22
11.2,99
11.2,99
11,2.36
11.5,99
11.4,99
11.6,2.3
11.8,99
12.1,99
12.1,2.64
11.8,99
11.5,99
12.1,2.74
11.5,99
11.5,99
12,2.57
11.7,99
11.7,99
11.4,2.75
11.6,99
11.5,99
10.9,2.61
10.9,99
10.5,99
10.8,2.67
10.7,99
10.4,99
10.5,2.53
10.6,99
10.9,99
10.6,2.28
10.6,99
10.6,99
10.2,2.18
10.4,99
10.3,99
10.5,2.33
10.6,99
10.3,99
10.4,2.28
10.3,99
10.5,99
9.9,2.4
9.5,99
10.2,99
10.1,2.39
9.9,99
9.8,99
9.8,2.5
9.8,99
9.9,99
9.7,2.32
9.6,99
9.6,99
9.8,2.18
9.1,99
9.6,99
10,2.22
9.8,99
11,99
11,2.07
10.5,99
10.9,99
11,2.35
11,99
10.7,99
11.1,2.16
10.9,99
10.8,99
11,2.3
10.7,99
10.8,99
10.8,2.2
10.9,99
11.8,99
11.4,2.23
11.1,99
10.7,99
11.1,2.32
11.1,99
10.8,99
10.4,2.36
11,99
11,99
11,2.32
10.5,99
11.3,99
11.1,2.41
11,99
10.7,99
11.1,2.2
11.2,99
10.4,99
10.7,2.25
10.5,99
10.6,99
10.5,2.25
9.9,99
9.7,99
10,2.33
10.2,99
9.9,99
9.1,2.22
10.3,99
9.9,99
9.7,2.49
9.8,99
10.3,99
10,2.32
9.6,99
9.2,99
9,2.51
9.2,99
8.7,99
9.3,2.61
9.3,99
9.4,99
9.4,2.37
9,99
9.1,99
9.5,1.94
8.9,99
9.5,99
9.1,1.89
9.9,99
9.5,99
9.5,2.03
10.2,99
9.5,99
9.4,2.19
9.2,99
9.4,99
9.4,1.92
8.6,99
9.2,99
8.8,2.21
8.3,99
7.8,99
8.1,2.18
8.8,99
7.8,99
8.1,2.08
8.3,99
8.9,99
8.4,2.07
8.5,99
8.1,99
8.4,1.84
8.2,99
7.8,99
7.5,2.02
8,99
7.8,99
7.1,2.21
8,99
7.5,99
7.7,2.11
8.1,99
7.8,99
7.7,1.9
6.3,99
6.2,99
6.9,1.8
6.3,99
6.4,99
6.9,1.9
6.8,99
7.9,99
6.7,1.85
6.4,99
6.2,99
6.6,1.87
6.8,99
7.2,99
7.5,1.87
6.8,99
7.9,99
6.9,1.75
6.9,99
7,99
7.7,1.7
7.9,99
7.7,99
8.5,1.71
7.7,99
8.2,99
7.7,1.73
7,99
7.6,99
7.6,1.66
6.9,99
7.3,99
6.9,1.7
7.2,99
7.1,99
6.1,1.58
6.9,99
5.8,99
6.5,1.67
7.4,99
6.5,99
7.5,1.7
7.2,99
6.1,99
6.2,1.49
6.7,99
7,99
7.3,1.5
7,99
6.8,99
6.4,1.55
6.5,99
6.3,99
6.5,1.45
5.6,99
6.7,99
7,1.54
7.2,99
7,99
6.9,1.57
6.6,99
6.8,99
6.9,1.53
6.6,99
7.1,99
6.3,1.64
6.4,99
6.7,99
7.2,1.52
6.5,99
5.9,99
6,1.48
4.9,99
5.5,99
5.3,1.62
5,99
5,99
4.9,1.48
5.6,99
4.6,99
5.5,1.51
5.6,99
5.8,99
5.3,1.41
6.3,99
6.4,99
6.5,1.47
6.4,99
6.5,99
6.1,1.39
6.2,99
5.8,99
5.7,1.49
5.9,99
6,99
5.9,1.37
6,99
5.5,99
5.5,1.36
5.7,99
5.9,99
6.3,1.36
6.1,99
5.4,99
5.1,1.39
5.2,99
5,99
5.5,1.48
5.1,99
4.7,99
4.4,1.28
5,99
5.3,99
5.2,1.33
4.2,99
4.3,99
4.7,1.4
4.8,99
4.1,99
4.8,1.27
4.6,99
5.2,99
4.9,1.29
4.7,99
4.5,99
4.5,1.32
4.2,99
4.5,99
4.2,1.26
4.5,99
4.1,99
3.5,1.25
4.2,99
3.8,99
3.1,1.23
4.1,99
4.3,99
4.3,1.33
4.3,99
4.3,99
4.6,1.25
4.4,99
4.7,99
4.6,1.36
4.7,99
4.2,99
4.5,1.28
3.8,99
3.8,99
3.8,1.33
3.8,99
3.4,99
4.8,1.35
4.2,99
4,99
4.3,1.21
3.9,99
3.8,99
3.2,1.22
3.7,99
3.2,99
3.4,1.3
3.4,99
3.2,99
2.6,1.2
2.3,99
2.3,99
2.1,1.15
1.6,99
1.6,99
2,1.17
2.2,99
1.6,99
1,1.16
1.9,99
1.3,99
1.5,1.13
0.9,99
1.1,99
1.3,1.17
1,99
1.3,99
1.4,1.1
1.2,99
1.8,99
1.2,1.13
1.1,99
1.7,99
2,1.21
1.6,99
2,99
1.9,1.3
2.2,99
1.7,99
2,1.14
2.3,99
2.2,99
2.5,1.23
3.1,99
2.8,99
3,1.21
3.2,99
3.1,99
3.2,1.22
3,99
3.5,99
3.9,1.31
3.8,99
3.7,99
3.8,1.41
3.7,99
3.6,99
3.7,1.35
3.8,99
3.8,99
3.7,1.38
3.6,99
3.4,99
3.6,1.43
3,99
3.2,99
3.2,1.38
3.8,99
3.6,99
3.8,1.43
3.3,99
3.6,99
3.8,1.36
3.7,99
3.6,99
3.5,1.35
3.3,99
3.4,99
3.6,1.43
3.7,99
3.9,99
3.6,1.28
3.7,99
3.7,99
3.5,1.26
3.7,99
3.6,99
4.1,1.25
4.1,99
4.2,99
4.3,1.31
4.2,99
4.9,99
6.1,1.37
7.4,99
7.5,99
8.5,1.28
6,99
6.9,99
7,1.37
7.1,99
7.7,99
7.7,1.49
7.7,99
7.8,99
8.2,1.6
7.9,99
8.3,99
8.5,1.46
8.1,99
8.5,99
8.7,1.46
8,99
7.7,99
8.3,1.56
7.6,99
7.3,99
6.9,1.52
7.4,99
7.6,99
7.8,1.54
8,99
8.1,99
8.2,1.73
8.6,99
8.5,99
8.7,1.71
8.9,99
9.2,99
9,1.77
9.1,99
10,99
9.7,1.67
9.2,99
9.6,99
9.6,1.69
8.9,99
9,99
8.8,1.74
8.1,99
8.5,99
8.6,1.68
8,99
8,99
8.4,1.69
8.7,99
8.7,99
8.9,1.66
8.2,99
8.1,99
7.7,1.71
7.4,99
7.5,99
7.8,1.63
7.7,99
7.4,99
7.8,1.71
7.8,99
7.7,99
7.7,1.61
7.7,99
8,99
7.5,1.63
7.9,99
7.9,99
8.1,1.67
8.7,99
8.8,99
8.3,1.72
8.4,99
8.1,99
8,1.71
8.1,99
8.6,99
8.6,1.75
8.3,99
8.5,99
8.6,1.79
8.7,99
8.2,99
8.2,1.78
8.3,99
7.5,99
7.1,1.76
7.1,99
7.2,99
6.9,1.67
7.4,99
7.3,99
7,1.66
6.8,99
6.9,99
7,1.79
7.1,99
6.9,99
7.2,1.66
6.9,99
6.6,99
6.3,1.62
6.2,99
5.7,99
5.6,1.48
5.6,99
5.7,99
5.2,1.56
5.8,99
5.3,99
3.8,1.59
2.6,99
2.1,99
1.9,1.56
1.2,99
0.7,99
0.3,1.5
0.3,99
0.5,99
1.4,1.48
2,99
2.3,99
2.7,1.33
2.7,99
3.6,99
4.4,1.4
4.5,99
5,99
5.5,1.34
5.7,99
5,99
5.4,1.38
5.4,99
5.2,99
5.1,1.46
5,99
4.3,99
5,1.38
5.5,99
5.5,99
5.6,1.28
5.4,99
5.3,99
5.3,1.29
5.8,99
5.8,99
6,1.21
6.1,99
6.2,99
6.6,1.16
7,99
6.9,99
6.8,1.17
6.5,99
6.9,99
6.7,1.17
6.7,99
6.6,99
6.2,1.19
6.2,99
6.1,99
5.5,1.15
5.5,99
5.3,99
6,1.28
6.1,99
6.6,99
6.7,1.28
6.4,99
6.9,99
6.4,1.21
6.5,99
6.5,99
6.2,1.22
6.3,99
5.9,99
5.9,1.26
5.7,99
5.9,99
5.9,1.21
5.7,99
6.1,99
3,1.18
4.7,99
3,99
2.9,1.15
4.5,99
4.9,99
5,1.11
5.3,99
5.1,99
5.2,1.11
5.3,99
5.6,99
5.6,1.13
5.7,99
5.9,99
5.7,1.05
6.1,99
6.1,99
5.6,1.04
5.4,99
5.2,99
5.5,1.05
6.1,99
6.1,99
6.2,1.13
6,99
6,99
6.6,1.05
6.3,99
6.5,99
6.5,1.04
6.2,99
6.1,99
6.3,1
6.4,99
5.9,99
6.2,1.06
6.7,99
7,99
7.6,1.05
7.7,99
8,99
7.7,1.08
7.8,99
7.8,99
7.6,1.1
8.1,99
8,99
7.4,1.17
6.8,99
7.2,99
7.3,1.13
7.6,99
7.9,99
7.4,1.06
7.8,99
8,99
7.8,0.99
7.6,99
7.7,99
7.4,1.03
7.4,99
7.5,99
7.5,1.04
7.4,99
7.3,99
7.1,0.98
7.5,99
7.3,99
7.9,1.09
7.6,99
7.8,99
7.7,1.04
8,99
8.9,99
9,0.99
8,99
7.6,99
7.2,1.13
7.1,99
6.8,99
7.4,1.03
7.2,99
7.2,99
7.1,0.98
6.9,99
7.1,99
6.9,0.98
6.2,99
6.2,99
6.1,0.94
5.5,99
8,99
9.3,0.97
9.1,99
9.1,99
9.4,0.91
9,99
8.8,99
9.2,0.9
9.8,99
9.5,99
10.4,0.94
10.3,99
10.2,99
10.3,0.93
11.1,99
11,99
11.1,1.05
10.9,99
10.7,99
10.3,1.13
9.9,99
9.6,99
9.6,1.24
9.6,99
8.9,99
8.4,1.28
8.4,99
8.1,99
8.2,1.31
8.2,99
7.9,99
7.6,1.21
8.2,99
8.5,99
8.5,1.25
8.2,99
8.2,99
8.2,1.32
8.1,99
7.9,99
7.3,1.2
6.9,99
7.2,99
7,1.17
7.2,99
6.7,99
6.5,1.12
6.1,99
5.7,99
6.5,1.16
6.2,99
5.9,99
5.8,1.13
5.8,99
5.8,99
5.2,1.19
5,99
5.1,99
5,1.17
4.8,99
4.7,99
5,1.22
4.6,99
4.9,99
5.2,1.09
5.1,99
5.7,99
6.2,1.15
5.8,99
5.6,99
6.6,1.1
6.7,99
6,99
5.6,1.13
5.4,99
5.4,99
4.9,1.13
4.6,99
4.4,99
4.4,1.05
4.3,99
4.1,99
4.5,0.99
4.6,99
4.9,99
4.6,1.01
4.5,99
4.7,99
4.5,0.9
4.7,99
4.6,99
4.4,0.97
4.7,99
4.4,99
4.4,0.87
3.6,99
3.8,99
4.2,0.92
4.3,99
3.8,99
4.1,0.87
4.8,99
5.2,99
4.9,0.82
5.5,99
5.3,99
4.9,0.83
4.6,99
5,99
5.1,0.77
4.5,99
4.2,99
4.3,0.73
3.9,99
3.7,99
3.5,0.8
2.9,99
2.4,99
2.7,0.71
3.8,99
3.9,99
4.4,0.78
4,99
4.2,99
4,0.69
4.6,99
5.1,99
4.6,0.69
4.8,99
4.7,99
4.6,0.71
4.7,99
4.7,99
4.5,0.71
4.3,99
4.3,99
4.3,0.7
4.1,99
4.1,99
3.9,0.65
3.6,99
3.9,99
4.1,0.63
4.1,99
4.7,99
4.8,0.55
4.7,99
5,99
4.9,0.61
4.9,99
4.7,99
4.7,0.58
4.6,99
4.7,99
4.7,0.55
4.6,99
4.6,99
5,0.6
5,99
5.3,99
5.7,0.58
5.3,99
5.2,99
5.3,0.56
5.5,99
5.6,99
5.3,0.55
5.3,99
4.9,99
4.8,0.6
4.9,99
4.7,99
5,0.59
4.6,99
4.6,99
4.9,0.61
5.2,99
5.7,99
5.7,0.6
5.6,99
5.5,99
5.7,0.59
5.6,99
5.7,99
5.4,0.63
5.6,99
6.2,99
6.1,0.6
6.2,99
6.3,99
6.3,0.65
6.1,99
6,99
6.5,0.63
6.2,99
6,99
5.7,0.65
6.1,99
6.1,99
6.2,0.6
6,99
6.1,99
5.9,0.65
6,99
5.9,99
5.9,0.68
5.9,99
6.2,99
6,0.63
5.2,99
5,99
4.6,0.61
5.5,99
5.7,99
6.3,0.6
6.1,99
5.9,99
5.6,0.68
5.8,99
6.5,99
6.6,0.71
6.7,99
7.9,99
8.2,0.71
8.3,99
7.7,99
7.1,0.72
6.4,99
6.5,99
6,0.73
5.5,99
5.6,99
5.8,0.8
6.1,99
6,99
5.8,0.84
5.6,99
5.4,99
5.9,0.82
5.5,99
5.6,99
5.4,0.88
6.4,99
6.8,99
6.6,0.8
6.6,99
6.7,99
6.3,0.91
6,99
6.1,99
6.3,0.99
6.8,99
7.4,99
7.4,1.01
7.3,99
7.7,99
7.6,1.02
7.8,99
9,99
8.4,0.99
7.7,99
7.3,99
7.4,1.16
7.6,99
8,99
7.7,1.12
8,99
8,99
7.4,1.04
7.6,99
8.1,99
7.8,1.24
7.2,99
7.1,99
7,1.15
6.9,99
7.1,99
6.9,1.28
6.6,99
6.7,99
7,1.27
6.7,99
7.1,99
6.9,1.33
6.8,99
6.5,99
6.4,1.21
6.4,99
6.3,99
6.1,1.25
6.4,99
6.5,99
6.5,1.17
5.8,99
6,99
6.1,1.33
5.8,99
6.1,99
5.9,1.13
5.7,99
5.2,99
5.2,1.23
5.3,99
5.4,99
5.2,1.21
4.8,99
4.6,99
4.9,1.23
4.1,99
4.3,99
4.3,1.14
4.3,99
4.8,99
4.6,1.1
4.3,99
4.8,99
4,1.11
3.7,99
3.4,99
3.2,1.14
2.7,99
2.8,99
2.6,1.15
2.5,99
2.6,99
2.4,1.09
2.6,99
2.3,99
2,1.12
1.7,99
1.6,99
1.4,1.03
1.9,99
2,99
1.9,1
2.1,99
2.2,99
2.3,0.93
2.6,99
2.5,99
2.4,1.02
2.6,99
2.7,99
2.8,1.1
2.9,99
3,99
3.1,1.03
3.1,99
3.5,99
3.6,1.05
3.8,99
3.7,99
3.5,1.03
3.5,99
3.6,99
3.6,1.02
3.6,99
3.7,99
4,0.85
3.7,99
3.9,99
4.1,0.87
3.9,99
3.9,99
4,0.88
4.2,99
3.8,99
3.8,0.86
3.8,99
3.5,99
4,0.89
4.1,99
3.9,99
3.8,0.82
4,99
4,99
3.9,0.8
3.8,99
3.8,99
3.8,0.79
3.7,99
3.6,99
3.4,0.77
3.1,99
3.5,99
3.5,0.8
3.6,99
3.6,99
4,0.81
4,99
4.2,99
4.4,0.8
4.2,99
4.3,99
4.1,0.78
4.4,99
4.4,99
4.5,0.88
4.4,99
4.9,99
5,0.89
5.2,99
5.5,99
6,0.8
6.2,99
6.5,99
6.7,0.82
6,99
6.4,99
6.4,0.8
6.4,99
6.8,99
6.8,0.86
6.9,99
6.7,99
6.8,0.88
6.5,99
6.5,99
6.5,0.92
6.2,99
6,99
6,0.88
6.2,99
5.9,99
6,0.87
5.9,99
5.9,99
6,1.05
6,99
6,99
5.5,0.95
5.6,99
5.8,99
6.1,1
6,99
6.2,99
5.9,1.05
6.3,99
5.7,99
5.8,0.91
5.8,99
5.5,99
5.2,0.99
5.5,99
5.9,99
5.7,0.93
5.5,99
5.3,99
5.4,0.94
5.6,99
5.2,99
5,0.92
4.8,99
5.1,99
4.7,0.99
4.3,99
4.3,99
3.9,0.94
3.4,99
4,99
3.6,0.97
3.3,99
2.9,99
2.8,1.02
3.6,99
4.2,99
4.3,0.95
4,99
4.2,99
4.1,0.88
3.7,99
3.2,99
3.1,0.95
3.4,99
3.4,99
3.6,0.91
3.2,99
2.6,99
2.6,0.97
2.3,99
2.2,99
1.8,0.94
1.8,99
1.5,99
1.2,0.97
1.6,99
1.7,99
1.7,0.99
1.5,99
0.7,99
1.1,0.98
1.2,99
1.2,99
0.6,0.96
0.2,99
0.5,99
0.7,0.97
0.7,99
1.1,99
1.3,0.96
1.5,99
1.3,99
0.9,0.94
0.2,99
0.1,99
0.1,0.92
0.6,99
0.1,99
0.2,0.93
0.4,99
0.9,99
1.1,0.95
1.1,99
1.5,99
1.3,0.83
1.9,99
1.8,99
1.6,0.82
2.4,99
2.9,99
2.9,0.81
3.3,99
3.4,99
3.9,0.77
4.2,99
3.9,99
4,0.79
4,99
3.7,99
3.8,0.73
4.6,99
5,99
5.1,0.68
4.8,99
4.6,99
4.4,0.69
4,99
4.6,99
4.4,0.68
4.7,99
4.3,99
4.5,0.7
4.4,99
4.7,99
4.6,0.67
4.2,99
4.4,99
4.2,0.71
4.2,99
4.4,99
4.4,0.7
4.3,99
4.2,99
4.1,0.71
4.2,99
4.5,99
4.8,0.67
4.7,99
4.6,99
4.1,0.65
4.4,99
4.5,99
4.5,0.63
4.2,99
3.9,99
